Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
5,SEA,Scottie Pippen,University of Central Arkansas,17.0,1178.0,41069.0,18940.0,7494.0,6135.0,0.473,0.326,0.704,34.9,16.1,6.4,5.2,125.1,0.146,4.1,63.2,1987
6,SAC,Kenny Smith,UNC,10.0,737.0,22213.0,9397.0,1454.0,4073.0,0.48,0.399,0.829,30.1,12.8,2.0,5.5,46.8,0.101,0.0,11.2,1987
7,CLE,Kevin Johnson,California,12.0,735.0,25061.0,13127.0,2404.0,6711.0,0.493,0.305,0.841,34.1,17.9,3.3,9.1,92.8,0.178,3.9,37.3,1987
8,CHI,Olden Polynice,Virginia,15.0,1058.0,24884.0,8265.0,7110.0,744.0,0.505,0.192,0.535,23.5,7.8,6.7,0.7,46.8,0.09,-2.3,-1.8,1987
9,SEA,Derrick McKey,Alabama,15.0,937.0,27229.0,10266.0,4387.0,2254.0,0.486,0.316,0.779,29.1,11.0,4.7,2.4,61.8,0.109,1.0,20.4,1987
10,CHI,Horace Grant,Clemson,17.0,1165.0,38621.0,12996.0,9443.0,2575.0,0.509,0.063,0.692,33.2,11.2,8.1,2.2,118.2,0.147,1.4,33.0,1987
11,IND,Reggie Miller,UCLA,18.0,1389.0,47619.0,25279.0,4182.0,4141.0,0.471,0.395,0.888,34.3,18.2,3.0,3.0,174.4,0.176,3.5,66.1,1987
12,WSB,Muggsy Bogues,Wake Forest,14.0,889.0,25429.0,6858.0,2318.0,6726.0,0.458,0.278,0.827,28.6,7.7,2.6,7.6,54.0,0.102,0.8,17.9,1987
13,LAC,Joe Wolf,UNC,11.0,592.0,9636.0,2485.0,1933.0,596.0,0.423,0.164,0.77,16.3,4.2,3.3,1.0,3.5,0.017,-4.8,-6.7,1987
14,GSW,Tellis Frank,Western Kentucky,5.0,264.0,4703.0,1710.0,1022.0,276.0,0.439,0.0,0.741,17.8,6.5,3.9,1.0,4.0,0.041,-4.1,-2.5,1987
15,UTA,José Ortiz,Oregon State,2.0,64.0,391.0,183.0,73.0,18.0,0.443,0.333,0.596,6.1,2.9,1.1,0.3,0.0,0.002,-6.4,-0.4,1987
16,PHI,Chris Welp,Washington,3.0,109.0,1173.0,359.0,265.0,43.0,0.446,0.0,0.681,10.8,3.3,2.4,0.4,1.0,0.042,-5.0,-0.9,1987
17,POR,Ronnie Murphy,Jacksonville University,1.0,18.0,89.0,36.0,11.0,6.0,0.286,0.25,0.636,4.9,2.0,0.6,0.3,-0.2,-0.13,-11.5,-0.2,1987
18,NYK,Mark Jackson,St. John's,17.0,1296.0,39121.0,12489.0,4963.0,10334.0,0.447,0.332,0.77,30.2,9.6,3.8,8.0,91.8,0.113,1.8,37.5,1987
19,LAC,Ken Norman,Illinois,10.0,646.0,18992.0,8717.0,3949.0,1355.0,0.486,0.312,0.567,29.4,13.5,6.1,2.1,27.1,0.069,-1.0,4.9,1987
20,DAL,Jim Farmer,Alabama,5.0,136.0,1454.0,715.0,186.0,111.0,0.428,0.282,0.73,10.7,5.3,1.4,0.8,0.7,0.024,-4.3,-0.8,1987
21,ATL,Dallas Comegys,DePaul,2.0,142.0,2241.0,856.0,452.0,95.0,0.457,0.0,0.682,15.8,6.0,3.2,0.7,1.1,0.024,-3.6,-0.9,1987
22,BOS,Reggie Lewis,Northeastern University,6.0,450.0,14676.0,7902.0,1938.0,1153.0,0.488,0.2,0.824,32.6,17.6,4.3,2.6,38.9,0.127,1.4,12.4,1987
23,SAS,Greg Anderson,Houston,10.0,680.0,14040.0,4953.0,4246.0,385.0,0.492,0.087,0.557,20.6,7.3,6.2,0.6,18.7,0.064,-3.0,-3.7,1987
24,DET,Freddie Banks,UNLV,,,,,,,,,,,,,,,,,,1987
25,NYK,Ron Moore,West Virginia State University,1.0,14.0,59.0,24.0,8.0,1.0,0.31,,0.75,4.2,1.7,0.6,0.1,-0.1,-0.074,-12.5,-0.2,1987
26,DAL,Steve Alford,Indiana,4.0,169.0,1641.0,744.0,144.0,176.0,0.459,0.324,0.87,9.7,4.4,0.9,1.0,3.2,0.093,-0.9,0.5,1987
27,SAS,Nate Blackwell,Temple,1.0,10.0,112.0,37.0,6.0,18.0,0.366,0.182,0.833,11.2,3.7,0.6,1.8,-0.1,-0.045,-7.2,-0.1,1987
28,CHI,Rickie Winslow,Houston,1.0,7.0,45.0,7.0,7.0,2.0,0.231,0.0,0.5,6.4,1.0,1.0,0.3,-0.2,-0.165,-14.8,-0.1,1987
29,POR,Lester Fonville,Jackson State University,,,,,,,,,,,,,,,,,,1987
30,POR,Nikita Wilson,LSU,1.0,15.0,54.0,19.0,11.0,3.0,0.304,,0.833,3.6,1.3,0.7,0.2,-0.1,-0.099,-11.3,-0.1,1987
31,DEN,Andre Moore,Loyola Chicago,1.0,10.0,50.0,24.0,14.0,6.0,0.333,,0.75,5.0,2.4,1.4,0.6,0.0,-0.013,-6.0,-0.1,1987
32,MIL,Bob McCann,Morehead State University,5.0,178.0,2385.0,739.0,468.0,104.0,0.479,0.2,0.577,13.4,4.2,2.6,0.6,2.0,0.041,-3.8,-1.1,1987
33,CHI,Tony White,Tennessee,1.0,49.0,581.0,261.0,31.0,59.0,0.446,0.0,0.722,11.9,5.3,0.6,1.2,-0.3,-0.025,-5.4,-0.5,1987
34,IND,Brian Rowsom,UNC Wilmington,3.0,82.0,1092.0,457.0,273.0,47.0,0.455,0.667,0.818,13.3,5.6,3.3,0.6,2.4,0.107,-1.6,0.1,1987
35,HOU,Doug Lee,Purdue,3.0,73.0,415.0,168.0,42.0,32.0,0.412,0.31,0.7,5.7,2.3,0.6,0.4,0.7,0.086,-2.4,0.0,1987
36,WSB,Duane Washington,Middle Tennessee,2.0,19.0,184.0,54.0,24.0,39.0,0.383,0.5,0.8,9.7,2.8,1.3,2.1,0.4,0.092,0.4,0.1,1987
37,WSB,Derrick Dowell,USC,,,,,,,,,,,,,,,,,,1987
38,LAC,Norris Coleman,Kansas State,1.0,29.0,431.0,153.0,81.0,13.0,0.346,0.5,0.556,14.9,5.3,2.8,0.4,-0.4,-0.046,-7.1,-0.6,1987
39,PHI,Vincent Askew,Memphis,9.0,467.0,9361.0,3311.0,1176.0,1017.0,0.479,0.3,0.754,20.0,7.1,2.5,2.2,22.1,0.113,0.0,4.7,1987
40,MIL,Winston Garland,Missouri State,7.0,511.0,13391.0,4799.0,1433.0,2421.0,0.43,0.281,0.83,26.2,9.4,2.8,4.7,14.2,0.051,-1.6,1.3,1987
41,CLE,Kannard Johnson,Western Kentucky,1.0,4.0,12.0,2.0,0.0,0.0,0.333,,,3.0,0.5,0.0,0.0,-0.1,-0.238,-9.7,0.0,1987
42,ATL,Terrance Bailey,Wagner College,,,,,,,,,,,,,,,,,,1987
43,PHI,Andrew Kennedy,Virginia,,,,,,,,,,,,,,,,,,1987
44,ATL,Terry Coner,Alabama,,,,,,,,,,,,,,,,,,1987
45,BOS,Brad Lohaus,Iowa,11.0,656.0,10378.0,3854.0,1869.0,714.0,0.44,0.361,0.733,15.8,5.9,2.8,1.1,15.2,0.07,-0.7,3.5,1987
46,PHO,Bruce Dalrymple,Georgia Tech,,,,,,,,,,,,,,,,,,1987
47,LAC,Tim McCalister,Oklahoma,,,,,,,,,,,,,,,,,,1987
48,NJN,Jamie Waller,Virginia Union University,1.0,9.0,91.0,42.0,13.0,3.0,0.4,0.0,0.556,10.1,4.7,1.4,0.3,-0.2,-0.097,-7.1,-0.1,1987
49,NYK,Jerome Batiste,McNeese State University,,,,,,,,,,,,,,,,,,1987
50,SAS,Phil Zevenbergen,Washington,1.0,8.0,58.0,30.0,13.0,3.0,0.556,,0.0,7.3,3.8,1.6,0.4,0.0,0.041,-2.4,0.0,1987
51,SAC,Sven Meyer,Oregon,,,,,,,,,,,,,,,,,,1987
52,CLE,Donald Royal,Notre Dame,8.0,504.0,8442.0,3161.0,1431.0,500.0,0.473,0.0,0.77,16.8,6.3,2.8,1.0,19.1,0.109,-1.6,0.9,1987
53,PHO,Winston Crite,Texas A&M,2.0,31.0,264.0,87.0,65.0,15.0,0.479,,0.76,8.5,2.8,2.1,0.5,0.1,0.012,-5.5,-0.2,1987
54,DEN,Tom Schafer,Iowa State,,,,,,,,,,,,,,,,,,1987
55,SEA,Tommy Amaker,Duke,,,,,,,,,,,,,,,,,,1987
56,CHI,John Fox,Millersville,,,,,,,,,,,,,,,,,,1987
57,PHI,Hansi Gnad,University of Alaska Anchorage,,,,,,,,,,,,,,,,,,1987
58,GSW,Darryl Johnson,Michigan State,1.0,11.0,28.0,12.0,2.0,1.0,0.417,0.0,1.0,2.5,1.1,0.2,0.1,0.0,0.01,-8.4,0.0,1987
59,WSB,Danny Pearson,Jacksonville University,,,,,,,,,,,,,,,,,,1987
60,IND,Sean Couch,Columbia University,,,,,,,,,,,,,,,,,,1987
61,UTA,Clarence Martin,Western Kentucky,,,,,,,,,,,,,,,,,,1987
62,PHI,Eric Riggins,Rutgers University,,,,,,,,,,,,,,,,,,1987
63,POR,Kevin Gamble,Iowa,10.0,649.0,14508.0,6154.0,1457.0,1300.0,0.502,0.36,0.81,22.4,9.5,2.2,2.0,33.3,0.11,0.2,8.1,1987
64,MIL,J. J. Weber,Wisconsin,,,,,,,,,,,,,,,,,,1987
65,DET,Eric White,Pepperdine,2.0,55.0,788.0,336.0,132.0,26.0,0.525,1.0,0.798,14.3,6.1,2.4,0.5,1.3,0.079,-3.1,-0.2,1987
66,DAL,Mike Richmond,Texas-El Paso,,,,,,,,,,,,,,,,,,1987
67,ATL,Song Tao,,,,,,,,,,,,,,,,,,,1987
68,UTA,Billy Donovan,Providence,1.0,44.0,364.0,105.0,25.0,87.0,0.404,0.0,0.81,8.3,2.4,0.6,2.0,-0.1,-0.009,-3.7,-0.2,1987
69,LAL,Willie Glass,St. John's,,,,,,,,,,,,,,,,,,1987
70,BOS,Tom Sheehey,Virginia,,,,,,,,,,,,,,,,,,1987
71,NYK,Mike Morgan,Drake University,,,,,,,,,,,,,,,,,,1987
72,NJN,Andrew Moten,Florida,,,,,,,,,,,,,,,,,,1987
73,SAS,Todd May,Pikeville College,,,,,,,,,,,,,,,,,,1987
74,SAC,Joe Arlauckas,Niagara University,1.0,9.0,85.0,34.0,13.0,8.0,0.326,,0.75,9.4,3.8,1.4,0.9,-0.1,-0.045,-6.8,-0.1,1987
75,CLE,Chris Dudley,Yale,16.0,886.0,16321.0,3473.0,5457.0,375.0,0.412,0.0,0.458,18.4,3.9,6.2,0.4,26.2,0.077,-3.0,-4.2,1987
76,PHO,Steve Beck,Arizona State,,,,,,,,,,,,,,,,,,1987
77,DEN,David Boone,Marquette,,,,,,,,,,,,,,,,,,1987
78,SEA,Todd Linder,University of Tampa,,,,,,,,,,,,,,,,,,1987
79,CHI,Jack Haley,UCLA,9.0,341.0,3288.0,1180.0,922.0,82.0,0.425,0.0,0.655,9.6,3.5,2.7,0.2,2.9,0.042,-6.7,-3.9,1987
80,CLE,Carven Holcombe,TCU,,,,,,,,,,,,,,,,,,1987
81,WSB,Scott Thompson,University of San Diego,,,,,,,,,,,,,,,,,,1987
82,HOU,Joe Niego,Lewis (IL),,,,,,,,,,,,,,,,,,1987
83,GSW,Bennie Bolton,NC State,,,,,,,,,,,,,,,,,,1987
84,UTA,Reuben Holmes,Alabama State University,,,,,,,,,,,,,,,,,,1987
85,PHI,Brian Rahilly,Tulsa,,,,,,,,,,,,,,,,,,1987
86,POR,Norwood Barber,Florida State,,,,,,,,,,,,,,,,,,1987
87,MIL,Darryl Bedford,Austin Peay State University,,,,,,,,,,,,,,,,,,1987
88,DET,Dave Popson,UNC,3.0,41.0,196.0,76.0,46.0,13.0,0.405,0.0,0.75,4.8,1.9,1.1,0.3,-0.1,-0.033,-7.7,-0.3,1987
89,DAL,David Johnson,Oklahoma,,,,,,,,,,,,,,,,,,1987
90,ATL,Theofanis Christodoulou,,,,,,,,,,,,,,,,,,,1987
91,BOS,Darryl Kennedy,Oklahoma,,,,,,,,,,,,,,,,,,1987
92,LAL,Ralph Tally,Norfolk State,,,,,,,,,,,,,,,,,,1987
93,LAC,Chad Kessler,Georgia,,,,,,,,,,,,,,,,,,1987
94,NJN,James Blackmon,Kentucky,,,,,,,,,,,,,,,,,,1987
95,NYK,Glen Clem,Vanderbilt,,,,,,,,,,,,,,,,,,1987
96,SAS,Dennis Willliams,Georgia,,,,,,,,,,,,,,,,,,1987
97,SAC,Vernon Carr,Michigan State,,,,,,,,,,,,,,,,,,1987
98,CLE,Carl Lott,TCU,,,,,,,,,,,,,,,,,,1987
99,PHO,Brent Counts,University of the Pacific,,,,,,,,,,,,,,,,,,1987
100,DEN,Ron Grandison,New Orleans,4.0,105.0,872.0,254.0,163.0,58.0,0.404,0.167,0.713,8.3,2.4,1.6,0.6,1.2,0.064,-2.6,-0.1,1987
101,SEA,Michael Tait,Clemson,,,,,,,,,,,,,,,,,,1987
102,CHI,Anthony Wilson,LSU,,,,,,,,,,,,,,,,,,1987
103,IND,Mike Milling,UNC Charlotte,,,,,,,,,,,,,,,,,,1987
104,HOU,Andre LaFleur,Northeastern University,,,,,,,,,,,,,,,,,,1987
105,GSW,Terry Williams,SMU,,,,,,,,,,,,,,,,,,1987
106,WSB,Patrick Fairs,Texas,,,,,,,,,,,,,,,,,,1987
107,UTA,Bart Kofoed,University of Nebraska at Kearney,5.0,111.0,702.0,162.0,56.0,108.0,0.387,0.188,0.614,6.3,1.5,0.5,1.0,0.0,0.002,-5.1,-0.6,1987
108,PHI,Frank Ross,American University,,,,,,,,,,,,,,,,,,1987
109,POR,David Moss,Tulsa,,,,,,,,,,,,,,,,,,1987
110,MIL,Brian Vaughns,UC Santa Barbara,,,,,,,,,,,,,,,,,,1987
111,DET,Gerry Wright,Iowa,,,,,,,,,,,,,,,,,,1987
112,DAL,Sam Hill,Iowa State,,,,,,,,,,,,,,,,,,1987
113,ATL,Jose Antonio Montero,,,,,,,,,,,,,,,,,,,1987
114,BOS,Dave Butler,California,,,,,,,,,,,,,,,,,,1987
115,LAL,Kenny Travis,New Mexico State,,,,,,,,,,,,,,,,,,1987
116,LAC,Martin Nessley,Duke,1.0,44.0,336.0,48.0,82.0,16.0,0.385,,0.444,7.6,1.1,1.9,0.4,-0.1,-0.014,-8.2,-0.5,1987
117,NYK,Howard Triche,Syracuse,,,,,,,,,,,,,,,,,,1987
118,NJN,Perry Bromwell,Penn,,,,,,,,,,,,,,,,,,1987
119,SAS,Ricky Brown,University of South Alabama,,,,,,,,,,,,,,,,,,1987
120,SAC,Daryl Thomas,Indiana,,,,,,,,,,,,,,,,,,1987
121,CLE,Harold Jensen,Villanova,,,,,,,,,,,,,,,,,,1987
122,PHO,Marcel Boyce,University of Akron,,,,,,,,,,,,,,,,,,1987
123,DEN,Kelvin Scarborough,New Mexico,,,,,,,,,,,,,,,,,,1987
124,SEA,Tom Gneiting,BYU,,,,,,,,,,,,,,,,,,1987
125,CHI,Doug Altenberger,Illinois,,,,,,,,,,,,,,,,,,1987
126,IND,Gary Graham,UNLV,,,,,,,,,,,,,,,,,,1987
127,GSW,Šarūnas Marčiulionis,,7.0,363.0,8123.0,4631.0,819.0,807.0,0.505,0.369,0.768,22.4,12.8,2.3,2.2,20.0,0.118,0.3,4.7,1987
128,WSB,Dwayne Scholten,Washington State,,,,,,,,,,,,,,,,,,1987
129,HOU,Fred Jenkins,Tennessee,,,,,,,,,,,,,,,,,,1987
130,UTA,Art Sabb,Bloomfield College,,,,,,,,,,,,,,,,,,1987
131,PHI,Tracy Foster,UAB,,,,,,,,,,,,,,,,,,1987
132,POR,Bernard Jackson,Loyola Chicago,,,,,,,,,,,,,,,,,,1987
133,MIL,Gay Elmore,Virginia Military Institute,,,,,,,,,,,,,,,,,,1987
134,DET,Antoine Joubert,Michigan,,,,,,,,,,,,,,,,,,1987
135,DAL,Quintan Gates,Texas-El Paso,,,,,,,,,,,,,,,,,,1987
136,ATL,Riccardo Morandotti,,,,,,,,,,,,,,,,,,,1987
137,BOS,Tim Naegeli,University of Wisconsin-Stevens Point,,,,,,,,,,,,,,,,,,1987
138,LAL,Frank Ford,Auburn,,,,,,,,,,,,,,,,,,1987
139,LAC,Henry Carr,Wichita State,,,,,,,,,,,,,,,,,,1987
140,NJN,Frank Booker,Bowling Green,,,,,,,,,,,,,,,,,,1987
141,NYK,Wayne Williams,Saint Joseph's,,,,,,,,,,,,,,,,,,1987
142,SAS,Raynard Davis,Texas,,,,,,,,,,,,,,,,,,1987
143,SAC,Scott Adubato,Upsala College,,,,,,,,,,,,,,,,,,1987
144,CLE,Michael Foster,South Carolina,,,,,,,,,,,,,,,,,,1987
145,PHO,Roy Singleton,Grand Canyon University,,,,,,,,,,,,,,,,,,1987
146,DEN,Rowan Gomes,Hampton,,,,,,,,,,,,,,,,,,1987
147,SEA,Mike Giomi,NC State,,,,,,,,,,,,,,,,,,1987
148,CHI,Ervin Leavy,Central Michigan University,,,,,,,,,,,,,,,,,,1987
149,IND,Montel Hatcher,UCLA,,,,,,,,,,,,,,,,,,1987
150,WSB,Jamie Dixon,TCU,,,,,,,,,,,,,,,,,,1987
151,HOU,Clarence Grier,Campbell,,,,,,,,,,,,,,,,,,1987
152,GSW,Ronnie Leggette,West Virginia State University,,,,,,,,,,,,,,,,,,1987
153,UTA,Keith Webster,Harvard University,,,,,,,,,,,,,,,,,,1987
154,PHI,Eric Semisch,West Virginia,,,,,,,,,,,,,,,,,,1987
155,POR,Kenny Stone,George Fox University,,,,,,,,,,,,,,,,,,1987
156,DEN,Curtis Hunter,UNC,,,,,,,,,,,,,,,,,,1987
157,DET,Mark Gottfried,Alabama,,,,,,,,,,,,,,,,,,1987
158,DAL,Gerald White,Auburn,,,,,,,,,,,,,,,,,,1987
159,ATL,Franjo Arapovic,,,,,,,,,,,,,,,,,,,1987
160,BOS,Gerry Corcoran,Northeastern University,,,,,,,,,,,,,,,,,,1987
161,LAL,Ron Vanderschaaf,Central Washington University,,,,,,,,,,,,,,,,,,1987
1,LAC,Danny Manning,Kansas,15.0,883.0,24202.0,12367.0,4615.0,2063.0,0.511,0.206,0.729,27.4,14.0,5.2,2.3,55.1,0.109,1.0,18.4,1988
2,IND,Rik Smits,Marist College,12.0,867.0,23100.0,12871.0,5277.0,1215.0,0.507,0.115,0.773,26.6,14.8,6.1,1.4,56.6,0.118,-0.2,10.4,1988
3,PHI,Charles Smith,Pitt,9.0,564.0,16378.0,8107.0,3246.0,798.0,0.475,0.194,0.774,29.0,14.4,5.8,1.4,40.9,0.12,-0.1,8.1,1988
4,NJN,Chris Morris,Auburn,11.0,747.0,18748.0,8184.0,3544.0,1182.0,0.441,0.306,0.739,25.1,11.0,4.7,1.6,37.4,0.096,0.9,13.7,1988
5,GSW,Mitch Richmond,Kansas State,14.0,976.0,34309.0,20497.0,3801.0,3398.0,0.455,0.388,0.85,35.2,21.0,3.9,3.5,79.3,0.111,1.4,29.3,1988
6,LAC,Hersey Hawkins,Bradley,13.0,983.0,32034.0,14470.0,3554.0,2860.0,0.461,0.394,0.87,32.6,14.7,3.6,2.9,90.6,0.136,2.0,32.6,1988
7,PHO,Tim Perry,Temple,8.0,481.0,9436.0,3283.0,1911.0,436.0,0.485,0.318,0.648,19.6,6.8,4.0,0.9,14.6,0.074,-1.4,1.5,1988
8,CHH,Rex Chapman,Kentucky,12.0,666.0,19542.0,9731.0,1645.0,1798.0,0.43,0.35,0.8,29.3,14.6,2.5,2.7,24.7,0.061,-1.0,5.2,1988
9,MIA,Rony Seikaly,Syracuse,11.0,678.0,21395.0,9991.0,6424.0,860.0,0.484,0.188,0.679,31.6,14.7,9.5,1.3,37.3,0.084,-1.9,0.6,1988
10,SAS,Willie Anderson,Georgia,9.0,555.0,15974.0,6771.0,2082.0,2105.0,0.471,0.266,0.786,28.8,12.2,3.8,3.8,27.9,0.084,0.1,8.6,1988
11,CHI,Will Perdue,Vanderbilt,13.0,792.0,12360.0,3740.0,3918.0,595.0,0.515,0.067,0.577,15.6,4.7,4.9,0.8,26.6,0.103,-2.1,-0.2,1988
12,WSB,Harvey Grant,Oklahoma,11.0,783.0,20510.0,7781.0,3436.0,1219.0,0.469,0.267,0.709,26.2,9.9,4.4,1.6,36.4,0.085,-0.9,5.7,1988
13,MIL,Jeff Grayer,Iowa State,9.0,438.0,8277.0,3257.0,1294.0,635.0,0.457,0.255,0.663,18.9,7.4,3.0,1.4,9.0,0.052,-2.5,-1.1,1988
14,PHO,Dan Majerle,Central Michigan University,14.0,955.0,30206.0,10925.0,4265.0,2755.0,0.431,0.358,0.741,31.6,11.4,4.5,2.9,78.5,0.125,1.9,29.7,1988
15,SEA,Gary Grant,Michigan,13.0,552.0,12602.0,4368.0,1283.0,3013.0,0.45,0.278,0.776,22.8,7.9,2.3,5.5,12.0,0.046,-0.8,3.7,1988
16,HOU,Derrick Chievous,Missouri,3.0,154.0,2240.0,1086.0,364.0,110.0,0.443,0.242,0.755,14.5,7.1,2.4,0.7,2.7,0.057,-3.2,-0.7,1988
17,UTA,Eric Leckner,Wyoming,8.0,449.0,5448.0,1835.0,1418.0,211.0,0.508,0.0,0.669,12.1,4.1,3.2,0.5,6.2,0.054,-5.3,-4.6,1988
18,SAC,Ricky Berry,San Jose State,1.0,64.0,1406.0,706.0,197.0,80.0,0.45,0.406,0.789,22.0,11.0,3.1,1.3,2.4,0.083,-1.7,0.1,1988
19,NYK,Rod Strickland,DePaul,17.0,1094.0,33634.0,14463.0,4084.0,7987.0,0.454,0.282,0.721,30.7,13.2,3.7,7.3,85.8,0.122,2.3,36.6,1988
20,MIA,Kevin Edwards,DePaul,11.0,604.0,15332.0,6596.0,1653.0,1609.0,0.423,0.335,0.803,25.4,10.9,2.7,2.7,12.5,0.039,-1.1,3.3,1988
21,POR,Mark Bryant,Seton Hall,15.0,797.0,13479.0,4313.0,2992.0,491.0,0.5,0.083,0.697,16.9,5.4,3.8,0.6,26.1,0.093,-3.2,-4.0,1988
22,CLE,Randolph Keys,Southern Miss,5.0,241.0,3318.0,1262.0,551.0,192.0,0.425,0.272,0.721,13.8,5.2,2.3,0.8,2.3,0.034,-3.9,-1.6,1988
23,DEN,Jerome Lane,Pitt,5.0,218.0,3215.0,1154.0,1258.0,322.0,0.441,0.063,0.379,14.7,5.3,5.8,1.5,2.3,0.034,-3.6,-1.3,1988
24,BOS,Brian Shaw,UC Santa Barbara,14.0,943.0,21666.0,6547.0,3183.0,3918.0,0.403,0.304,0.782,23.0,6.9,3.4,4.2,23.8,0.053,-1.0,5.3,1988
25,LAL,David Rivers,Notre Dame,3.0,114.0,1286.0,383.0,147.0,282.0,0.398,0.083,0.794,11.3,3.4,1.3,2.5,-0.3,-0.01,-4.0,-0.7,1988
26,POR,Rolando Ferreira,Houston,1.0,12.0,34.0,9.0,13.0,1.0,0.056,,0.875,2.8,0.8,1.1,0.1,-0.2,-0.352,-23.2,-0.2,1988
27,SAS,Shelton Jones,St. John's,1.0,51.0,682.0,244.0,113.0,42.0,0.445,0.0,0.725,13.4,4.8,2.2,0.8,0.3,0.022,-3.3,-0.2,1988
28,PHO,Andrew Lang,Arkansas,12.0,737.0,15344.0,4431.0,3511.0,424.0,0.47,0.25,0.744,20.8,6.0,4.8,0.6,28.6,0.089,-1.8,0.7,1988
29,SAC,Vinny Del Negro,NC State,12.0,771.0,19211.0,7038.0,1810.0,2484.0,0.475,0.359,0.84,24.9,9.1,2.3,3.2,40.6,0.101,-0.7,6.1,1988
30,DET,Fennis Dembo,Wyoming,1.0,31.0,74.0,36.0,23.0,5.0,0.333,0.0,0.8,2.4,1.2,0.7,0.2,-0.1,-0.037,-10.8,-0.2,1988
31,PHI,Everette Stephens,Purdue,2.0,38.0,215.0,71.0,23.0,39.0,0.333,0.2,0.792,5.7,1.9,0.6,1.0,-0.4,-0.083,-4.7,-0.1,1988
32,NJN,Charles Shackleford,NC State,6.0,303.0,4614.0,1625.0,1448.0,170.0,0.483,0.0,0.654,15.2,5.4,4.8,0.6,7.3,0.076,-3.0,-1.2,1988
33,MIA,Grant Long,Eastern Michigan,15.0,1003.0,28514.0,9518.0,6154.0,1716.0,0.467,0.283,0.761,28.4,9.5,6.1,1.7,60.1,0.101,-0.6,10.2,1988
34,CHH,Tom Tolbert,Arizona,7.0,312.0,5680.0,2030.0,1251.0,285.0,0.46,0.296,0.716,18.2,6.5,4.0,0.9,6.6,0.056,-3.4,-2.0,1988
35,MIA,Sylvester Gray,Memphis,1.0,55.0,1220.0,440.0,286.0,117.0,0.42,0.25,0.673,22.2,8.0,5.2,2.1,0.7,0.028,-2.6,-0.2,1988
36,WSB,Ledell Eackles,New Orleans,7.0,441.0,8917.0,4783.0,979.0,740.0,0.445,0.336,0.767,20.2,10.8,2.2,1.7,10.8,0.058,-2.3,-0.7,1988
37,NYK,Greg Butler,Stanford,3.0,55.0,210.0,76.0,53.0,4.0,0.354,0.0,0.714,3.8,1.4,1.0,0.1,-0.3,-0.078,-12.7,-0.6,1988
38,PHO,Dean Garrett,Indiana,6.0,359.0,6969.0,1737.0,1810.0,204.0,0.48,,0.677,19.4,4.8,5.0,0.6,14.1,0.097,-1.4,1.1,1988
39,MIL,Tito Horford,Miami (FL),3.0,63.0,376.0,93.0,84.0,5.0,0.3,,0.628,6.0,1.5,1.3,0.1,-0.5,-0.069,-9.4,-0.7,1988
40,MIA,Orlando Graham,Auburn University at Montgomery,1.0,7.0,22.0,8.0,11.0,0.0,0.3,,0.5,3.1,1.1,1.6,0.0,0.0,-0.047,-13.2,-0.1,1988
41,GSW,Keith Smart,Indiana,1.0,2.0,12.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,0.5,1.0,0.0,-0.175,-14.1,0.0,1988
42,UTA,Jeff Moe,Iowa,,,,,,,,,,,,,,,,,,1988
43,DEN,Todd Mitchell,Purdue,1.0,24.0,353.0,123.0,50.0,21.0,0.443,,0.578,14.7,5.1,2.1,0.9,-0.1,-0.008,-5.6,-0.3,1988
44,ATL,Anthony Taylor,Oregon,1.0,21.0,368.0,144.0,34.0,43.0,0.397,0.0,0.75,17.5,6.9,1.6,2.0,0.2,0.029,-2.1,0.0,1988
45,LAC,Tom Garrick,Rhode Island,4.0,251.0,4718.0,1359.0,501.0,853.0,0.469,0.083,0.775,18.8,5.4,2.0,3.4,5.9,0.06,-1.4,0.7,1988
46,DAL,Morlon Wiley,Cal State Long Beach,7.0,295.0,3843.0,1078.0,341.0,722.0,0.412,0.354,0.707,13.0,3.7,1.2,2.4,2.7,0.034,-1.8,0.2,1988
47,DEN,Vernon Maxwell,Florida,13.0,855.0,24309.0,10912.0,2200.0,2912.0,0.398,0.32,0.733,28.4,12.8,2.6,3.4,27.4,0.054,-1.2,5.1,1988
48,DET,Micheal Williams,Baylor,10.0,413.0,10403.0,4533.0,1050.0,2385.0,0.464,0.227,0.868,25.2,11.0,2.5,5.8,28.5,0.132,2.3,11.2,1988
49,DAL,José Vargas,LSU,,,,,,,,,,,,,,,,,,1988
50,PHO,Steve Kerr,Arizona,15.0,910.0,16207.0,5437.0,1060.0,1658.0,0.479,0.454,0.864,17.8,6.0,1.2,1.8,47.2,0.14,0.8,11.6,1988
51,LAC,Rob Lock,Kentucky,1.0,20.0,110.0,30.0,32.0,4.0,0.281,,0.8,5.5,1.5,1.6,0.2,-0.2,-0.083,-9.3,-0.2,1988
52,NJN,Derrek Hamilton,Southern Miss,,,,,,,,,,,,,,,,,,1988
53,POR,Anthony Mason,Tennessee State,13.0,882.0,30605.0,9656.0,7279.0,2963.0,0.509,0.167,0.709,34.7,10.9,8.3,3.4,88.3,0.138,1.0,23.2,1988
