Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year,Durability_Factor,Versatility_Score,Draft_Pick_Value,Draft_Pick_x_BPM,Scoring_Efficiency,Points_Per_Min,Rebounds_Per_Min,Assists_Per_Min,WS_Per_Game,Lottery_Pick,First_Round_Pick,Long_Career
26,DET,Lance Blanks,Texas,3.0,142.0,1045.0,289.0,110.0,117.0,0.436,0.253,0.667,7.4,2.0,0.8,0.8,0.7,0.031,-3.2,-0.3,1990,0.5772357723577236,1.6,0.038461538461538464,-0.12307692307692308,0.3859,0.276555023923445,0.10526315789473684,0.11196172248803828,0.004929577464788732,0,1,0
27,LAL,Elden Campbell,Clemson,15.0,1044.0,25776.0,10805.0,6116.0,1199.0,0.46,0.054,0.699,24.7,10.3,5.9,1.1,62.8,0.117,-0.5,9.5,1990,0.848780487804878,7.0,0.037037037037037035,-0.018518518518518517,0.3215,0.41918839230291743,0.2372749844816884,0.04651613904407201,0.06015325670498084,0,1,1
28,GSW,Les Jepsen,Iowa,2.0,52.0,192.0,53.0,67.0,2.0,0.333,0.0,0.65,3.7,1.0,1.3,0.0,0.1,0.031,-8.0,-0.3,1990,0.3170731707317073,1.3,0.03571428571428571,-0.2857142857142857,0.2315,0.2760416666666667,0.3489583333333333,0.010416666666666666,0.0019230769230769232,0,1,0
30,MIA,Carl Herrera,Houston,8.0,465.0,8042.0,2481.0,1690.0,261.0,0.476,0.143,0.643,17.3,5.3,3.6,0.6,9.0,0.054,-3.7,-3.4,1990,0.7088414634146342,4.2,0.03333333333333333,-0.12333333333333334,0.35950000000000004,0.30850534692862475,0.2101467296692365,0.03245461328027854,0.01935483870967742,0,1,1
1,CHH,Larry Johnson,UNLV,10.0,707.0,25685.0,11450.0,5300.0,2298.0,0.484,0.332,0.766,36.3,16.2,7.5,3.3,69.7,0.13,1.4,22.0,1991,0.8621951219512195,10.8,1.0,1.4,0.4514,0.44578547790539225,0.20634611641035625,0.08946856141716955,0.09858557284299858,1,1,1
2,NJN,Kenny Anderson,Georgia Tech,14.0,858.0,25868.0,10789.0,2641.0,5196.0,0.421,0.346,0.79,30.1,12.6,3.1,6.1,62.5,0.116,1.4,21.9,1991,0.7473867595818815,9.2,0.5,0.7,0.4279,0.4170790165455389,0.10209525282201948,0.20086593474563166,0.07284382284382285,1,1,1
3,SAC,Billy Owens,Syracuse,10.0,600.0,17619.0,7026.0,4016.0,1704.0,0.481,0.291,0.629,29.4,11.7,6.7,2.8,28.6,0.078,-0.2,7.8,1991,0.7317073170731707,9.5,0.3333333333333333,-0.06666666666666667,0.4198,0.3987740507406777,0.2279357511777059,0.09671377490209433,0.04766666666666667,1,1,1
4,DEN,Dikembe Mutombo,Georgetown,18.0,1196.0,36791.0,11729.0,12359.0,1240.0,0.518,0.0,0.684,30.8,9.8,10.3,1.0,117.0,0.153,1.7,33.9,1991,0.8102981029810298,11.3,0.25,0.425,0.3274,0.3188007936723655,0.3359245467641543,0.03370389497431437,0.09782608695652174,1,1,1
5,MIA,Steve Smith,Michigan State,14.0,942.0,28855.0,13430.0,3060.0,2922.0,0.44,0.358,0.845,30.6,14.3,3.2,3.1,83.7,0.139,1.4,24.6,1991,0.8205574912891986,6.300000000000001,0.2,0.27999999999999997,0.4477,0.4654306012822734,0.10604747877317623,0.10126494541673886,0.08885350318471338,1,1,1
6,DAL,Doug Smith,Missouri,5.0,296.0,5833.0,2356.0,1234.0,400.0,0.425,0.083,0.773,19.7,8.0,4.2,1.4,3.0,0.024,-3.6,-2.4,1991,0.7219512195121951,5.6,0.16666666666666666,-0.6,0.323,0.40390879478827363,0.2115549459969141,0.068575347162695,0.010135135135135136,1,1,1
7,MIN,Luc Longley,New Mexico,10.0,567.0,12006.0,4090.0,2794.0,836.0,0.462,0.0,0.76,21.2,7.2,4.9,1.5,17.5,0.07,-2.6,-1.9,1991,0.6914634146341463,6.4,0.14285714285714285,-0.37142857142857144,0.30700000000000005,0.3406630018324171,0.2327169748459104,0.06963185074129602,0.030864197530864196,1,1,1
8,DEN,Mark Macon,Temple,6.0,251.0,5018.0,1685.0,467.0,428.0,0.384,0.27,0.735,20.0,6.7,1.9,1.7,0.1,0.001,-3.7,-2.2,1991,0.5101626016260162,3.5999999999999996,0.125,-0.4625,0.37350000000000005,0.33579115185332803,0.09306496612196094,0.08529294539657234,0.00039840637450199205,1,1,1
9,ATL,Stacey Augmon,UNLV,15.0,1001.0,21658.0,7990.0,3216.0,1561.0,0.469,0.152,0.728,21.6,8.0,3.2,1.6,43.8,0.097,-0.2,9.8,1991,0.8138211382113821,4.800000000000001,0.1111111111111111,-0.022222222222222223,0.3681,0.36891679748822603,0.148490165296888,0.07207498383968972,0.043756243756243755,1,1,1
10,ORL,Bison Dele,Arizona,8.0,413.0,10004.0,4536.0,2564.0,440.0,0.528,0.143,0.691,24.2,11.0,6.2,1.1,22.8,0.109,-0.6,3.4,1991,0.6295731707317073,7.300000000000001,0.1,-0.06,0.39030000000000004,0.4534186325469812,0.256297481007597,0.043982407037185124,0.05520581113801453,1,1,1
11,CLE,Terrell Brandon,Oregon,11.0,724.0,21545.0,9994.0,2174.0,4407.0,0.448,0.355,0.873,29.8,13.8,3.0,6.1,65.9,0.147,3.6,30.3,1991,0.802660753880266,9.1,0.09090909090909091,0.32727272727272727,0.4533,0.46386632629380364,0.10090508238570434,0.2045486191691808,0.09102209944751383,1,1,1
12,NYK,Greg Anthony,UNLV,11.0,757.0,15850.0,5497.0,1417.0,2997.0,0.403,0.349,0.733,20.9,7.3,1.9,4.0,35.9,0.109,1.3,13.3,1991,0.8392461197339246,5.9,0.08333333333333333,0.10833333333333334,0.4144,0.34681388012618297,0.0894006309148265,0.18908517350157727,0.047424042272126814,1,1,1
13,IND,Dale Davis,Clemson,16.0,1094.0,29606.0,8706.0,8605.0,978.0,0.53,0.0,0.562,27.1,8.0,7.9,0.9,86.9,0.141,0.5,18.4,1991,0.8338414634146342,8.8,0.07692307692307693,0.038461538461538464,0.32120000000000004,0.2940620144565291,0.29065054380868743,0.03303384449098156,0.07943327239488117,1,1,1
14,SEA,Rich King,Nebraska,4.0,72.0,309.0,135.0,74.0,21.0,0.393,0.0,0.662,4.3,1.9,1.0,0.3,0.2,0.036,-6.9,-0.4,1991,0.21951219512195122,1.3,0.07142857142857142,-0.4928571428571429,0.26270000000000004,0.4368932038834951,0.23948220064724918,0.06796116504854369,0.002777777777777778,1,1,0
15,ATL,Anthony Avent,Seton Hall,6.0,352.0,6729.0,1958.0,1584.0,278.0,0.403,0.0,0.686,19.1,5.6,4.5,0.8,0.3,0.002,-5.7,-6.4,1991,0.7154471544715447,5.3,0.06666666666666667,-0.38,0.2701,0.2909793431416258,0.23539901917075345,0.04131371674840244,0.0008522727272727272,0,1,1
16,GSW,Chris Gatling,Old Dominion,11.0,700.0,13760.0,7232.0,3741.0,461.0,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-1.1,3.2,1991,0.7760532150776053,6.0,0.0625,-0.06875,0.42210000000000003,0.5255813953488372,0.271875,0.033502906976744184,0.04585714285714286,0,1,1
17,GSW,Victor Alexander,Iowa State,5.0,286.0,5755.0,2542.0,1384.0,257.0,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.2,-0.3,1991,0.697560975609756,5.7,0.058823529411764705,-0.12941176470588237,0.4368,0.4417028670721112,0.24048653344917464,0.04465682015638575,0.03076923076923077,0,1,1
18,MIL,Kevin Brooks,Louisiana,3.0,126.0,1031.0,417.0,141.0,48.0,0.401,0.2,0.859,8.2,3.3,1.1,0.4,-0.1,-0.004,-5.9,-1.0,1991,0.5121951219512195,1.5,0.05555555555555555,-0.3277777777777778,0.36640000000000006,0.40446168768186225,0.1367604267701261,0.04655674102812803,-0.0007936507936507937,0,1,0
19,WSB,LaBradford Smith,Louisville,3.0,183.0,3131.0,1218.0,271.0,394.0,0.432,0.298,0.813,17.1,6.7,1.5,2.2,1.5,0.024,-3.6,-1.2,1991,0.7439024390243902,3.7,0.05263157894736842,-0.18947368421052632,0.4165,0.3890130948578729,0.08655381667198978,0.12583839029064198,0.00819672131147541,0,1,0
21,UTA,Eric Murdock,Providence,9.0,508.0,11882.0,5118.0,1261.0,2467.0,0.438,0.343,0.786,23.4,10.1,2.5,4.9,25.6,0.103,2.0,12.1,1991,0.6883468834688347,7.4,0.047619047619047616,0.09523809523809523,0.4348,0.43073556640296246,0.1061269146608315,0.20762497895977108,0.05039370078740158,0,1,1
23,ORL,Stanley Roberts,LSU,8.0,300.0,5869.0,2555.0,1549.0,189.0,0.499,0.0,0.514,19.6,8.5,5.2,0.6,8.1,0.066,-3.4,-2.0,1991,0.4573170731707317,5.8,0.043478260869565216,-0.14782608695652172,0.3009,0.43533821775430226,0.2639291191003578,0.03220310103935935,0.027,0,1,1
24,BOS,Rick Fox,UNC,13.0,930.0,23723.0,8966.0,3517.0,2649.0,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,0.0,11.7,1991,0.8724202626641651,6.6,0.041666666666666664,0.0,0.44160000000000005,0.377945453779033,0.14825275049529993,0.11166378619904734,0.04806451612903226,0,1,1
26,CHI,Mark Randall,Kansas,4.0,127.0,883.0,332.0,160.0,56.0,0.443,0.154,0.722,7.0,2.6,1.3,0.4,1.0,0.054,-3.3,-0.3,1991,0.3871951219512195,1.7000000000000002,0.038461538461538464,-0.12692307692307692,0.3553,0.37599093997734995,0.1812004530011325,0.06342015855039637,0.007874015748031496,0,1,0
27,SAC,Pete Chilcutt,UNC,9.0,584.0,8394.0,2494.0,1935.0,488.0,0.441,0.381,0.696,14.4,4.3,3.3,0.8,10.6,0.06,-1.8,0.3,1991,0.7913279132791328,4.1,0.037037037037037035,-0.06666666666666667,0.4425,0.29711698832499406,0.2305218012866333,0.05813676435549202,0.018150684931506848,0,1,1
28,CHH,Kevin Lynch,Minnesota,2.0,95.0,1143.0,310.0,120.0,108.0,0.436,0.333,0.726,12.0,3.3,1.3,1.1,0.4,0.016,-4.4,-0.7,1991,0.5792682926829268,2.4000000000000004,0.03571428571428571,-0.15714285714285714,0.4238,0.27121609798775154,0.10498687664041995,0.09448818897637795,0.004210526315789474,0,1,0
30,ATL,Rodney Monroe,NC State,1.0,38.0,313.0,131.0,33.0,27.0,0.368,0.222,0.826,8.2,3.4,0.9,0.7,-0.2,-0.035,-5.3,-0.3,1991,0.4634146341463415,1.6,0.03333333333333333,-0.17666666666666667,0.3554,0.4185303514376997,0.10543130990415335,0.08626198083067092,-0.005263157894736842,0,1,0
1,ORL,Shaquille O'Neal,LSU,19.0,1207.0,41918.0,28596.0,13099.0,3026.0,0.582,0.045,0.527,34.7,23.7,10.9,2.5,181.7,0.208,5.1,75.5,1992,0.7747111681643132,13.4,1.0,5.1,0.3617,0.6821890357364379,0.3124910539624982,0.07218855861443771,0.15053852526926262,1,1,1
2,CHH,Alonzo Mourning,Georgetown,15.0,838.0,25975.0,14311.0,7137.0,946.0,0.527,0.247,0.692,31.0,17.1,8.5,1.1,89.7,0.166,2.2,27.4,1992,0.6813008130081301,9.6,0.5,1.1,0.4315,0.5509528392685275,0.27476419634263716,0.03641963426371511,0.10704057279236277,1,1,1
3,MIN,Christian Laettner,Duke,13.0,868.0,25760.0,11121.0,5806.0,2224.0,0.48,0.261,0.82,29.7,12.8,6.7,2.6,64.9,0.121,1.0,19.5,1992,0.8142589118198874,9.3,0.3333333333333333,0.3333333333333333,0.4264,0.4317158385093168,0.22538819875776397,0.08633540372670807,0.07476958525345623,1,1,1
4,DAL,Jim Jackson,Ohio State,14.0,885.0,29067.0,12690.0,4152.0,2851.0,0.428,0.365,0.825,32.8,14.3,4.7,3.2,35.8,0.059,-0.9,8.2,1992,0.7709059233449478,7.9,0.25,-0.225,0.4425,0.4365775621839199,0.14284239859634637,0.09808373757181683,0.04045197740112994,1,1,1
5,DEN,LaPhonso Ellis,Notre Dame,11.0,624.0,17616.0,7410.0,4032.0,981.0,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-1.0,4.6,1992,0.6917960088691796,8.1,0.2,-0.2,0.4198,0.4206403269754768,0.22888283378746593,0.05568801089918256,0.05256410256410256,1,1,1
6,WSB,Tom Gugliotta,NC State,13.0,763.0,23556.0,9895.0,5589.0,2140.0,0.451,0.284,0.757,30.9,13.0,7.3,2.8,40.2,0.082,0.6,15.3,1992,0.7157598499061913,10.1,0.16666666666666666,0.09999999999999999,0.4148,0.42006282900322633,0.23726439123790116,0.09084734250297165,0.052686762778505904,1,1,1
7,SAC,Walt Williams,Maryland,11.0,708.0,18818.0,8385.0,2794.0,1637.0,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.5,11.8,1992,0.7849223946784922,6.199999999999999,0.14285714285714285,0.07142857142857142,0.4384,0.4455840153044957,0.14847486449144437,0.086991178658731,0.047881355932203384,1,1,1
8,MIL,Todd Day,Arkansas,8.0,483.0,12214.0,5917.0,1649.0,713.0,0.406,0.345,0.739,25.3,12.3,3.4,1.5,17.5,0.069,-0.9,3.4,1992,0.7362804878048781,4.9,0.125,-0.1125,0.4149,0.484444080563288,0.13500900605862126,0.0583756345177665,0.036231884057971016,1,1,1
9,PHI,Clarence Weatherspoon,Southern Miss,13.0,915.0,27736.0,10483.0,6846.0,1346.0,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.3,11.8,1992,0.8583489681050657,9.0,0.1111111111111111,-0.03333333333333333,0.3882,0.3779564464955293,0.2468272281511393,0.04852898759734641,0.06382513661202185,1,1,1
10,ATL,Adam Keefe,Stanford,9.0,617.0,10334.0,3107.0,2556.0,427.0,0.502,0.071,0.714,16.7,5.0,4.1,0.7,24.9,0.116,-1.3,1.7,1992,0.8360433604336044,4.8,0.1,-0.13,0.3508,0.3006580220630927,0.24733888136249274,0.0413199148442036,0.04035656401944895,1,1,1
11,HOU,Robert Horry,Alabama,16.0,1107.0,27069.0,7715.0,5269.0,2343.0,0.425,0.341,0.726,24.5,7.0,4.8,2.1,66.3,0.118,1.9,26.4,1992,0.84375,6.9,0.09090909090909091,0.17272727272727273,0.4215,0.285012375780413,0.1946507074513281,0.08655657763493295,0.05989159891598916,1,1,1
12,MIA,Harold Miner,USC,4.0,200.0,3748.0,1801.0,432.0,245.0,0.46,0.311,0.785,18.7,9.0,2.2,1.2,4.2,0.053,-3.0,-0.9,1992,0.6097560975609756,3.4000000000000004,0.08333333333333333,-0.25,0.43290000000000006,0.4805229455709712,0.1152614727854856,0.06536819637139808,0.021,1,1,0
13,DEN,Bryant Stith,Virginia,10.0,586.0,16417.0,5946.0,1983.0,1178.0,0.424,0.329,0.841,28.0,10.1,3.4,2.0,29.5,0.086,-0.8,4.9,1992,0.7146341463414634,5.4,0.07692307692307693,-0.06153846153846154,0.4277,0.36218553937991105,0.12078942559541939,0.07175488822561979,0.050341296928327645,1,1,1
14,IND,Malik Sealy,St. John's,8.0,493.0,11720.0,4955.0,1585.0,816.0,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.2,2.2,1992,0.7515243902439024,4.9,0.07142857142857142,-0.0857142857142857,0.4107,0.4227815699658703,0.13523890784982937,0.0696245733788396,0.03468559837728195,1,1,1
15,LAL,Anthony Peeler,Missouri,13.0,827.0,20464.0,8017.0,2136.0,1956.0,0.427,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.072,-0.7,6.6,1992,0.775797373358349,5.0,0.06666666666666667,-0.04666666666666666,0.447,0.39176114151681,0.10437842064112587,0.0955824863174355,0.03712212817412334,0,1,1
16,LAC,Randy Woods,La Salle,4.0,151.0,1093.0,356.0,93.0,257.0,0.34,0.305,0.683,7.2,2.4,0.6,1.7,0.6,0.026,-1.5,0.1,1992,0.4603658536585366,2.3,0.0625,-0.09375,0.36030000000000006,0.32570905763952424,0.08508691674290943,0.23513266239707228,0.003973509933774834,0,1,0
17,SEA,Doug Christie,Pepperdine,15.0,827.0,26079.0,9301.0,3382.0,2992.0,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.1,20.7,1992,0.6723577235772358,7.699999999999999,0.058823529411764705,0.06470588235294118,0.43670000000000003,0.3566471107020975,0.12968288661375052,0.11472832547260248,0.06735187424425636,0,1,1
18,SAS,Tracy Murray,UCLA,12.0,659.0,12103.0,5943.0,1649.0,508.0,0.43,0.388,0.829,18.4,9.0,2.5,0.8,24.1,0.096,-0.1,5.8,1992,0.6697154471544715,3.3,0.05555555555555555,-0.005555555555555556,0.45309999999999995,0.4910352805089647,0.13624721143518137,0.041973064529455505,0.03657056145675266,0,1,1
19,DET,Don MacLean,UCLA,9.0,319.0,6679.0,3490.0,1210.0,404.0,0.455,0.284,0.765,20.9,10.9,3.8,1.3,9.4,0.067,-2.5,-0.9,1992,0.43224932249322495,5.1,0.05263157894736842,-0.13157894736842105,0.4176,0.522533313370265,0.18116484503668215,0.060488097020512055,0.029467084639498434,0,1,1
20,NYK,Hubert Davis,UNC,12.0,685.0,15143.0,5583.0,1045.0,1172.0,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-0.9,4.2,1992,0.6961382113821138,3.2,0.05,-0.045000000000000005,0.4891,0.3686852010830087,0.06900878293601004,0.07739549626890313,0.04043795620437956,0,1,1
21,BOS,Jon Barry,Georgia Tech,14.0,821.0,13880.0,4715.0,1513.0,1784.0,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,1.8,13.4,1992,0.7151567944250871,4.0,0.047619047619047616,0.08571428571428572,0.4586,0.33969740634005763,0.1090057636887608,0.12853025936599424,0.04531059683313033,0,1,1
22,PHO,Oliver Miller,Arkansas,9.0,493.0,11338.0,3625.0,2893.0,1061.0,0.534,0.116,0.639,23.0,7.4,5.9,2.2,21.1,0.089,0.6,7.4,1992,0.6680216802168022,8.100000000000001,0.045454545454545456,0.02727272727272727,0.3773,0.3197212912330217,0.25515964014817427,0.093579114482272,0.04279918864097364,0,1,1
23,MIL,Lee Mayberry,Arkansas,7.0,496.0,10337.0,2546.0,642.0,1767.0,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036,-2.9,-2.3,1992,0.8641114982578397,4.9,0.043478260869565216,-0.12608695652173912,0.4242,0.24629970010641386,0.062106994292347874,0.17093934410370515,0.01592741935483871,0,1,1
24,GSW,Latrell Sprewell,Alabama,13.0,913.0,35270.0,16712.0,3724.0,3664.0,0.425,0.337,0.804,38.6,18.3,4.1,4.0,56.3,0.077,0.4,21.0,1992,0.8564727954971857,8.1,0.041666666666666664,0.016666666666666666,0.4277,0.4738304508080522,0.10558548341366601,0.10388432095265097,0.06166484118291347,0,1,1
25,LAC,Elmore Spencer,UNLV,5.0,157.0,2641.0,923.0,555.0,109.0,0.516,0.0,0.58,16.8,5.9,3.5,0.7,0.0,0.001,-4.6,-1.7,1992,0.3829268292682927,4.2,0.04,-0.184,0.316,0.34948882998864067,0.2101476713366149,0.04127224536160545,0.0,0,1,1
26,POR,Dave Johnson,Syracuse,2.0,59.0,475.0,204.0,64.0,17.0,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-8.2,-0.7,1992,0.3597560975609756,1.4000000000000001,0.038461538461538464,-0.3153846153846154,0.32880000000000004,0.42947368421052634,0.13473684210526315,0.035789473684210524,-0.005084745762711864,0,1,0
27,CHI,Byron Houston,Oklahoma State,4.0,214.0,2674.0,835.0,648.0,114.0,0.456,0.256,0.676,12.5,3.9,3.0,0.5,3.9,0.069,-3.9,-1.3,1992,0.6524390243902439,3.5,0.037037037037037035,-0.14444444444444443,0.398,0.31226626776364996,0.2423335826477188,0.04263275991024682,0.01822429906542056,0,1,0
28,MIN,Marlon Maxey,Texas-El Paso,2.0,98.0,1146.0,479.0,363.0,22.0,0.542,0.0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3.0,-0.3,1992,0.5975609756097561,3.9000000000000004,0.03571428571428571,-0.10714285714285714,0.3395,0.4179755671902269,0.31675392670157065,0.019197207678883072,0.02653061224489796,0,1,0
29,NJN,P.J. Brown,Louisiana Tech,15.0,1089.0,33823.0,9870.0,8409.0,1661.0,0.46,0.136,0.794,31.1,9.1,7.7,1.5,89.8,0.128,0.0,17.4,1992,0.8853658536585366,9.2,0.034482758620689655,0.0,0.3638,0.2918132631641191,0.24861780445259143,0.049108594743222066,0.08246097337006428,0,1,1
30,DAL,Sean Rooks,Arizona,12.0,749.0,13560.0,4676.0,2877.0,631.0,0.459,0.091,0.699,18.1,6.2,3.8,0.8,16.2,0.057,-2.9,-3.1,1992,0.7611788617886179,4.6,0.03333333333333333,-0.09666666666666666,0.33580000000000004,0.3448377581120944,0.21216814159292036,0.04653392330383481,0.021628838451268357,0,1,1
1,ORL,Chris Webber,Michigan,15.0,831.0,30847.0,17182.0,8124.0,3526.0,0.479,0.299,0.649,37.1,20.7,9.8,4.2,84.7,0.132,3.4,42.1,1993,0.675609756097561,14.0,1.0,3.4,0.424,0.5570071643919993,0.26336434661393326,0.11430609135410251,0.1019253910950662,1,1,1
2,PHI,Shawn Bradley,BYU,12.0,832.0,19531.0,6752.0,5268.0,573.0,0.457,0.103,0.716,23.5,8.1,6.3,0.7,40.7,0.1,-0.2,8.9,1993,0.8455284552845529,7.0,0.5,-0.1,0.3413,0.3457068250473606,0.26972505248067175,0.029337975526086735,0.04891826923076924,1,1,1
3,GSW,Anfernee Hardaway,Memphis,14.0,704.0,23711.0,10684.0,3146.0,3525.0,0.458,0.316,0.774,33.7,15.2,4.5,5.0,61.9,0.125,2.5,26.9,1993,0.6132404181184669,9.5,0.3333333333333333,0.8333333333333333,0.4328000000000001,0.4505925519800936,0.1326810341191852,0.1486651765003585,0.08792613636363636,1,1,1
4,DAL,Jamal Mashburn,Kentucky,11.0,611.0,22762.0,11644.0,3271.0,2414.0,0.418,0.345,0.766,37.3,19.1,5.4,4.0,43.7,0.092,0.3,13.4,1993,0.6773835920177383,9.4,0.25,0.075,0.4236,0.5115543449608998,0.1437044196467797,0.10605394956506459,0.07152209492635025,1,1,1
5,MIN,Isaiah Rider,UNLV,9.0,563.0,17851.0,9405.0,2166.0,1535.0,0.443,0.352,0.812,31.7,16.7,3.8,2.7,22.8,0.061,-1.0,4.5,1993,0.7628726287262872,6.5,0.2,-0.2,0.4435,0.5268612402666517,0.12133774018262282,0.08598958041566299,0.04049733570159858,1,1,1
6,WSB,Calbert Cheaney,Indiana,13.0,825.0,22007.0,7826.0,2610.0,1398.0,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.5,-2.9,1993,0.773921200750469,4.9,0.16666666666666666,-0.41666666666666663,0.4213,0.35561412277911575,0.1185986277093652,0.06352524196846458,0.028,1,1,1
7,SAC,Bobby Hurley,Duke,5.0,269.0,4170.0,1032.0,283.0,880.0,0.353,0.272,0.769,15.5,3.8,1.1,3.3,-1.2,-0.014,-5.4,-3.5,1993,0.6560975609756098,4.4,0.14285714285714285,-0.7714285714285715,0.3622,0.2474820143884892,0.06786570743405276,0.21103117505995203,-0.0044609665427509295,1,1,1
8,MIL,Vin Baker,University of Hartford,13.0,791.0,25737.0,11839.0,5867.0,1509.0,0.485,0.215,0.638,32.5,15.0,7.4,1.9,47.0,0.088,-1.2,5.3,1993,0.7420262664165104,9.3,0.125,-0.15,0.39230000000000004,0.4599992229086529,0.22795974666822086,0.0586315421377783,0.05941845764854614,1,1,1
9,DEN,Rodney Rogers,Wake Forest,12.0,866.0,21873.0,9468.0,3881.0,1722.0,0.451,0.347,0.69,25.3,10.9,4.5,2.0,38.8,0.085,-0.3,9.7,1993,0.8800813008130082,6.5,0.1111111111111111,-0.03333333333333333,0.4333,0.43286243313674394,0.1774333653362593,0.07872719791523797,0.04480369515011547,1,1,1
10,DET,Lindsey Hunter,Jackson State University,17.0,937.0,23253.0,7956.0,2021.0,2506.0,0.388,0.36,0.746,24.8,8.5,2.2,2.7,32.9,0.068,-0.4,9.4,1993,0.6721664275466284,4.9,0.1,-0.04000000000000001,0.41259999999999997,0.34214940007740935,0.08691351653550079,0.1077710402958758,0.035112059765208106,1,1,1
11,DET,Allan Houston,Tennessee,12.0,839.0,28311.0,14551.0,2434.0,1990.0,0.444,0.402,0.863,33.7,17.3,2.9,2.4,55.3,0.094,0.1,15.0,1993,0.8526422764227642,5.3,0.09090909090909091,0.009090909090909092,0.4691,0.5139698350464483,0.08597364981809191,0.0702906997280209,0.06591179976162097,1,1,1
12,LAL,George Lynch,UNC,12.0,774.0,17683.0,5109.0,3902.0,1121.0,0.446,0.306,0.652,22.8,6.6,5.0,1.4,32.3,0.088,-0.4,7.3,1993,0.7865853658536586,6.4,0.08333333333333333,-0.03333333333333333,0.4106000000000001,0.2889215630831872,0.22066391449414693,0.06339422043770854,0.0417312661498708,1,1,1
13,LAC,Terry Dehere,Seton Hall,6.0,402.0,7305.0,3235.0,588.0,1034.0,0.411,0.378,0.779,18.2,8.0,1.5,2.6,7.3,0.048,-2.6,-1.1,1993,0.8170731707317073,4.1,0.07692307692307693,-0.2,0.43460000000000004,0.44284736481861736,0.08049281314168377,0.14154688569472965,0.0181592039800995,1,1,1
15,ATL,Doug Edwards,Florida State,3.0,85.0,838.0,203.0,153.0,60.0,0.378,0.0,0.709,9.9,2.4,1.8,0.7,0.2,0.013,-4.8,-0.6,1993,0.34552845528455284,2.5,0.06666666666666667,-0.32,0.2599,0.24224343675417662,0.18257756563245822,0.07159904534606205,0.0023529411764705885,0,1,0
16,NJN,Rex Walters,Kansas,7.0,335.0,4602.0,1547.0,403.0,569.0,0.441,0.361,0.809,13.7,4.6,1.2,1.7,6.3,0.066,-2.0,0.0,1993,0.5836236933797909,2.9,0.0625,-0.125,0.44580000000000003,0.3361581920903955,0.08757062146892655,0.1236418948283355,0.01880597014925373,0,1,1
17,CHH,Greg Graham,Indiana,5.0,207.0,2530.0,938.0,219.0,201.0,0.407,0.29,0.775,12.2,4.5,1.1,1.0,1.3,0.025,-3.8,-1.2,1993,0.5048780487804878,2.1,0.058823529411764705,-0.22352941176470587,0.397,0.3707509881422925,0.08656126482213439,0.07944664031620553,0.006280193236714976,0,1,1
18,UTA,Luther Wright,Seton Hall,1.0,15.0,92.0,19.0,10.0,0.0,0.348,0.0,0.75,6.1,1.3,0.7,0.0,-0.1,-0.064,-12.3,-0.2,1993,0.18292682926829268,0.7,0.05555555555555555,-0.6833333333333333,0.249,0.20652173913043478,0.10869565217391304,0.0,-0.006666666666666667,0,1,0
19,BOS,Acie Earl,Iowa,4.0,193.0,2512.0,980.0,517.0,61.0,0.403,0.0,0.667,13.0,5.1,2.7,0.3,0.3,0.005,-5.9,-2.5,1993,0.5884146341463414,3.0,0.05263157894736842,-0.3105263157894737,0.2682,0.39012738853503187,0.20581210191082802,0.02428343949044586,0.0015544041450777201,0,1,0
20,CHH,Scott Burrell,UConn,8.0,383.0,7592.0,2647.0,1332.0,527.0,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.104,0.7,5.2,1993,0.5838414634146342,4.9,0.05,0.034999999999999996,0.4305,0.34865648050579556,0.17544783983140147,0.06941517386722866,0.04281984334203655,0,1,1
21,POR,James Robinson,Alabama,7.0,381.0,6935.0,2882.0,660.0,715.0,0.394,0.348,0.666,18.2,7.6,1.7,1.9,5.8,0.04,-2.0,0.0,1993,0.6637630662020906,3.5999999999999996,0.047619047619047616,-0.09523809523809523,0.4028,0.41557317952415285,0.09516943042537851,0.10310021629416005,0.015223097112860892,0,1,1
